measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,China,Both,30-34 years,Chronic obstructive pulmonary disease,Rate,2004,1.555970400691858,1.7257999816733853,1.3749660625182691
Deaths,China,Both,35-39 years,Chronic obstructive pulmonary disease,Rate,2004,3.0026483670363078,3.319045795659917,2.62763140566783
Deaths,China,Both,40-44 years,Chronic obstructive pulmonary disease,Rate,2004,5.938521938602786,6.529010840643126,5.223156477030678
Deaths,China,Both,45-49 years,Chronic obstructive pulmonary disease,Rate,2004,11.374881163856505,12.6373060176504,9.677363083439927
Deaths,China,Both,50-54 years,Chronic obstructive pulmonary disease,Rate,2004,29.277892368710212,32.473046151375634,24.571085501297944
Deaths,China,Both,55-59 years,Chronic obstructive pulmonary disease,Rate,2004,62.80104085710765,69.44448954394382,52.23390460866316
Deaths,China,Both,60-64 years,Chronic obstructive pulmonary disease,Rate,2004,143.8901880475667,158.42315722557015,118.66356821048126
Deaths,China,Both,65-69 years,Chronic obstructive pulmonary disease,Rate,2004,315.55182492230864,345.7375373215545,266.89171107282664
Deaths,China,Both,70-74 years,Chronic obstructive pulmonary disease,Rate,2004,742.6306648380469,804.692330806842,641.080099386917
Deaths,China,Both,75-79 years,Chronic obstructive pulmonary disease,Rate,2004,1388.113878993406,1497.4521575519686,1204.092564154434
Deaths,China,Both,80-84 years,Chronic obstructive pulmonary disease,Rate,2004,2642.1776787853573,2845.3950661310555,2293.8245867531264
Deaths,China,Both,85-89 years,Chronic obstructive pulmonary disease,Rate,2004,4547.1495963756615,4917.585705900199,3861.7540073452633
Deaths,China,Both,90-94 years,Chronic obstructive pulmonary disease,Rate,2004,6417.803508934175,7041.391192399601,5233.044618598715
Deaths,China,Both,95+ years,Chronic obstructive pulmonary disease,Rate,2004,8092.8237267066115,9047.293401101337,6359.609705254911
Deaths,China,Both,<5 years,Non-communicable diseases,Rate,2001,159.7369185486246,178.62007512148884,141.48612070689094
Deaths,China,Both,5-9 years,Non-communicable diseases,Rate,2001,19.750375068052833,21.668735559837668,18.11025981587111
Deaths,China,Both,10-14 years,Non-communicable diseases,Rate,2001,15.690074431233032,16.832365679970295,14.658191424031834
Deaths,China,Both,15-19 years,Non-communicable diseases,Rate,2001,22.59777504553106,24.476412689032394,20.622171114353176
Deaths,China,Both,20-24 years,Non-communicable diseases,Rate,2001,32.21362523594957,35.1472594247243,29.34972678287462
Deaths,China,Both,25-29 years,Non-communicable diseases,Rate,2001,43.70682186505996,47.6328654710551,40.236319776212845
Deaths,China,Both,30-34 years,Non-communicable diseases,Rate,2001,74.07853745601206,80.42624573391261,68.62633169714782
Deaths,China,Both,35-39 years,Non-communicable diseases,Rate,2001,117.75316776964297,128.19386310821818,108.77660395043272
Deaths,China,Both,40-44 years,Non-communicable diseases,Rate,2001,201.898996097495,221.40099032404163,185.1124082512124
Deaths,China,Both,45-49 years,Non-communicable diseases,Rate,2001,326.35640136671856,359.84930603700195,297.89144067070225
Deaths,China,Both,50-54 years,Non-communicable diseases,Rate,2001,545.6524374450818,602.6255301559895,497.9387486279254
Deaths,China,Both,55-59 years,Non-communicable diseases,Rate,2001,827.097066547127,913.7062006709687,752.5621524759786
Deaths,China,Both,60-64 years,Non-communicable diseases,Rate,2001,1336.8719599403062,1463.528376138496,1227.4082038625022
Deaths,China,Both,65-69 years,Non-communicable diseases,Rate,2001,2245.9452002763137,2438.9501828892944,2077.4011186155976
Deaths,China,Both,70-74 years,Non-communicable diseases,Rate,2001,4155.627754072275,4483.179278038304,3876.5248190743855
Deaths,China,Both,75-79 years,Non-communicable diseases,Rate,2001,6562.645198717708,7012.142751735398,6171.5099726766075
Deaths,China,Both,80-84 years,Non-communicable diseases,Rate,2001,11032.009225853768,11657.33100549377,10496.885541147032
Deaths,China,Both,85-89 years,Non-communicable diseases,Rate,2001,18970.229934219882,19801.651021480684,18187.154220403067
Deaths,China,Both,90-94 years,Non-communicable diseases,Rate,2001,27112.703141634385,28368.11163438599,26031.974221228393
Deaths,China,Both,95+ years,Non-communicable diseases,Rate,2001,35913.47814152504,37305.075132146216,34698.42142313145
Deaths,China,Both,10-14 years,"Tracheal, bronchus, and lung cancer",Rate,2001,0.06063102686969463,0.07138998675352806,0.050421192522732555
Deaths,China,Both,15-19 years,"Tracheal, bronchus, and lung cancer",Rate,2001,0.31261138867601074,0.3509856712493828,0.2750495703715111
Deaths,China,Both,20-24 years,"Tracheal, bronchus, and lung cancer",Rate,2001,0.579328964016711,0.6600682939833352,0.5059080410903939
Deaths,China,Both,25-29 years,"Tracheal, bronchus, and lung cancer",Rate,2001,1.2503898682507364,1.4135558921550608,1.1024569737445982
Deaths,China,Both,30-34 years,"Tracheal, bronchus, and lung cancer",Rate,2001,3.0070106336568143,3.3536667332855186,2.661011569898366
Deaths,China,Both,35-39 years,"Tracheal, bronchus, and lung cancer",Rate,2001,6.287274581253894,6.9183438475668675,5.691584385018692
Deaths,China,Both,40-44 years,"Tracheal, bronchus, and lung cancer",Rate,2001,13.537814717286581,14.995520234883791,12.29913857857347
Deaths,China,Both,45-49 years,"Tracheal, bronchus, and lung cancer",Rate,2001,25.245093225311276,28.167152879496207,22.71275917282862
Deaths,China,Both,50-54 years,"Tracheal, bronchus, and lung cancer",Rate,2001,46.05352171497124,51.368056530654016,41.607068446480696
Deaths,China,Both,55-59 years,"Tracheal, bronchus, and lung cancer",Rate,2001,71.26778949164756,79.68457501403617,63.91263863249958
Deaths,China,Both,60-64 years,"Tracheal, bronchus, and lung cancer",Rate,2001,114.71236281871582,127.45033248838392,103.71233544951093
Deaths,China,Both,65-69 years,"Tracheal, bronchus, and lung cancer",Rate,2001,176.83523751764898,195.25734782413417,160.7921692496718
Deaths,China,Both,70-74 years,"Tracheal, bronchus, and lung cancer",Rate,2001,263.7614183388944,289.0279061781388,242.04308571984424
Deaths,China,Both,75-79 years,"Tracheal, bronchus, and lung cancer",Rate,2001,314.7641199708462,342.26259021581404,290.40230714841
Deaths,China,Both,80-84 years,"Tracheal, bronchus, and lung cancer",Rate,2001,331.46043054452264,358.0933577277292,302.50127209220665
Deaths,China,Both,85-89 years,"Tracheal, bronchus, and lung cancer",Rate,2001,374.92471314128494,408.1420737369922,336.5224858411559
Deaths,China,Both,90-94 years,"Tracheal, bronchus, and lung cancer",Rate,2001,342.6709774796903,376.3798028268295,298.3680972830221
Deaths,China,Both,95+ years,"Tracheal, bronchus, and lung cancer",Rate,2001,356.7336542842528,401.0527089382393,301.8317289063653
Deaths,China,Both,95+ years,Diarrheal diseases,Rate,2002,46.55133798979099,98.05409050056497,21.82295989799588
Deaths,China,Both,<5 years,Neonatal preterm birth,Rate,2002,84.3959692429116,95.23176180181392,75.64365093573957
Deaths,China,Both,<5 years,Neonatal encephalopathy due to birth asphyxia and trauma,Rate,2002,83.18521156758135,92.72258812920519,71.70670742329682
Deaths,China,Both,<5 years,Neonatal sepsis and other neonatal infections,Rate,2002,3.5262028232252014,4.0231891095511925,3.125401154886024
Deaths,China,Both,<5 years,Hemolytic disease and other neonatal jaundice,Rate,2002,4.7815385553253655,5.368615923126564,4.264043434873518
Deaths,China,Both,<5 years,Other neonatal disorders,Rate,2002,14.700589093177218,16.55880292525176,13.125220052220978
Deaths,China,Both,<5 years,Lower respiratory infections,Rate,2002,125.30448212215832,138.59235759440304,112.67718392495392
Deaths,China,Both,5-9 years,Lower respiratory infections,Rate,2002,4.0702192183046835,4.4747219774165865,3.4195137961897903
Deaths,China,Both,10-14 years,Lower respiratory infections,Rate,2002,1.4521019616685105,1.5999720657837913,1.2596673063705295
Deaths,China,Both,15-19 years,Lower respiratory infections,Rate,2002,1.246114863197716,1.387287829626606,1.0731938441837052
Deaths,China,Both,20-24 years,Lower respiratory infections,Rate,2002,1.1489557404393285,1.2874569671051712,0.9698116069618602
Deaths,China,Both,25-29 years,Lower respiratory infections,Rate,2002,1.187598085979533,1.3239725499457955,1.038121231288292
Deaths,China,Both,30-34 years,Lower respiratory infections,Rate,2002,1.3748033989543451,1.5336925543247288,1.2096566541123395
Deaths,China,Both,35-39 years,Lower respiratory infections,Rate,2002,1.6774882711513341,1.8802640646722495,1.495221932597865
Deaths,China,Both,40-44 years,Lower respiratory infections,Rate,2002,2.1621150430926948,2.4328745939496494,1.9265434275663826
Deaths,China,Both,45-49 years,Lower respiratory infections,Rate,2002,3.004681146625291,3.4295010377781288,2.6683743441075056
Deaths,China,Both,50-54 years,Lower respiratory infections,Rate,2002,5.06858853184918,5.817059548131108,4.471768750281229
Deaths,China,Both,55-59 years,Lower respiratory infections,Rate,2002,7.869619566827273,8.969791666575745,6.897566946925206
Deaths,China,Both,60-64 years,Lower respiratory infections,Rate,2002,14.599899412003891,16.612168987012552,13.116686936197995
Deaths,China,Both,65-69 years,Lower respiratory infections,Rate,2002,27.399938935691647,30.559070276824567,24.594133524565564
Deaths,China,Both,70-74 years,Lower respiratory infections,Rate,2002,67.00831755674369,74.76373521534232,60.762121932356
Deaths,China,Both,75-79 years,Lower respiratory infections,Rate,2002,136.82356410864574,153.09608394087573,123.86135739135972
Deaths,China,Both,80-84 years,Lower respiratory infections,Rate,2002,353.98071356545984,390.43788710572755,307.99214719634483
Deaths,China,Both,85-89 years,Lower respiratory infections,Rate,2002,757.4922511074109,832.0258551646125,658.4528709987017
Deaths,China,Both,90-94 years,Lower respiratory infections,Rate,2002,1437.8468121920798,1594.0886177369089,1204.0525279104863
Deaths,China,Both,95+ years,Lower respiratory infections,Rate,2002,2356.3555594515983,2638.8774873521525,1875.1426508930122
Deaths,China,Both,<5 years,Upper respiratory infections,Rate,2002,1.7495495823995584,2.513916313150308,0.4383493032898319
Deaths,China,Both,5-9 years,Upper respiratory infections,Rate,2002,0.14151743888582663,0.2053802474439719,0.03586156479535908
Deaths,China,Both,10-14 years,Upper respiratory infections,Rate,2002,0.06047554518394975,0.0878206940642169,0.014952549007579334
Deaths,China,Both,15-19 years,Upper respiratory infections,Rate,2002,0.04183061683515135,0.059934321805120094,0.012458285300756124
Deaths,China,Both,20-24 years,Upper respiratory infections,Rate,2002,0.054902251270344295,0.07749082447767272,0.017239462622547903
Deaths,China,Both,25-29 years,Upper respiratory infections,Rate,2002,0.052518828770604285,0.07246883955840171,0.01739906552808726
Deaths,China,Both,30-34 years,Upper respiratory infections,Rate,2002,0.06301582300905012,0.08910715530192478,0.018044809403505783
Deaths,China,Both,35-39 years,Upper respiratory infections,Rate,2002,0.07725354907194612,0.10942574399551831,0.02418763588004159
Deaths,China,Both,40-44 years,Upper respiratory infections,Rate,2002,0.11526594821239465,0.1559972159706613,0.040937973335467406
Deaths,China,Both,45-49 years,Upper respiratory infections,Rate,2002,0.1458217080160059,0.2063749701439324,0.047646808445883794
Deaths,China,Both,50-54 years,Upper respiratory infections,Rate,2002,0.20778094963398774,0.28985749828079493,0.067947514480928
Deaths,China,Both,55-59 years,Upper respiratory infections,Rate,2002,0.3260742337059531,0.4462579738549526,0.11267657194245936
Deaths,China,Both,60-64 years,Upper respiratory infections,Rate,2002,0.49043795293856685,0.6624755542721825,0.17461177539359493
Deaths,China,Both,65-69 years,Upper respiratory infections,Rate,2002,0.9813599926304745,1.346944677662681,0.3394207144174093
Deaths,China,Both,70-74 years,Upper respiratory infections,Rate,2002,2.317312677224698,3.212817608544697,0.6952594734996534
Deaths,China,Both,75-79 years,Upper respiratory infections,Rate,2002,5.160828097796241,7.203330905870119,1.554281665168889
Deaths,China,Both,80-84 years,Upper respiratory infections,Rate,2002,15.049452227771106,21.405566506752667,4.48561627909622
Deaths,China,Both,85-89 years,Upper respiratory infections,Rate,2002,36.852637437651545,53.214848703252564,10.10148803634676
Deaths,China,Both,90-94 years,Upper respiratory infections,Rate,2002,70.1332508469969,100.6188605541333,20.740760531185675
Deaths,China,Both,95+ years,Upper respiratory infections,Rate,2002,121.78876143252332,177.46874571019066,38.73211827174029
Deaths,China,Both,<5 years,Otitis media,Rate,2002,0.0006381678091725469,0.0009054652339626459,0.00046603360612941443
Deaths,China,Both,5-9 years,Otitis media,Rate,2002,0.0002739888358411103,0.00043814162233259043,0.00019737208071635788
Deaths,China,Both,10-14 years,Otitis media,Rate,2002,0.0002808917068694006,0.00044303091509148,0.00020761803438407357
Deaths,China,Both,15-19 years,Otitis media,Rate,2002,0.0003711981435496498,0.0005344357298927759,0.0002720875207159847
Deaths,China,Both,20-24 years,Otitis media,Rate,2002,0.000157250296965019,0.0002255510063401071,0.0001129007323137849
Deaths,China,Both,25-29 years,Otitis media,Rate,2002,0.00012795157019803848,0.000202746336206042,8.606890051322902e-05
Deaths,China,Both,30-34 years,Otitis media,Rate,2002,0.0003583908292669242,0.0005772318360263347,0.00021046120803660729
Deaths,China,Both,35-39 years,Otitis media,Rate,2002,0.0005478919274295453,0.0009019723982402638,0.0003073299667826384
Deaths,China,Both,40-44 years,Otitis media,Rate,2002,0.0008437635788112531,0.001372318546720993,0.0005684617520606651
Deaths,China,Both,45-49 years,Otitis media,Rate,2002,0.0007731852464904393,0.0011624188567528517,0.00046365485905864874
Deaths,China,Both,50-54 years,Otitis media,Rate,2002,0.0012979741693887124,0.0020906508053509312,0.000888285873253308
Deaths,China,Both,55-59 years,Otitis media,Rate,2002,0.00216794084359758,0.003599991456841095,0.0015594772640619668
Deaths,China,Both,60-64 years,Otitis media,Rate,2002,0.001657400500695574,0.002728011385535743,0.0011731738777916048
Deaths,China,Both,65-69 years,Otitis media,Rate,2002,0.0026198306137030906,0.004548394057339481,0.001925783687555087
Deaths,China,Both,70-74 years,Otitis media,Rate,2002,0.004622930881561919,0.007209317860208754,0.0035125527213497754
Deaths,China,Both,75-79 years,Otitis media,Rate,2002,0.003331035350890304,0.005031626695425791,0.002064997551056672
Deaths,China,Both,80-84 years,Otitis media,Rate,2002,0.0078118133235179745,0.011191592860477917,0.005245083915768042
Deaths,China,Both,85-89 years,Otitis media,Rate,2002,0.010532769681457818,0.014432113380038162,0.005557795981745393
Deaths,China,Both,90-94 years,Otitis media,Rate,2002,0.02067319621174056,0.03001041599086149,0.01131588291506998
Deaths,China,Both,95+ years,Otitis media,Rate,2002,0.007331336704340901,0.010562847221088759,0.0037976432187263355
Deaths,China,Both,<5 years,Meningitis,Rate,2002,6.855251283753308,8.12269693077101,6.0431518644011835
Deaths,China,Both,5-9 years,Meningitis,Rate,2002,1.1598441171240927,1.2776957624553065,1.0426628293658502
Deaths,China,Both,10-14 years,Meningitis,Rate,2002,0.547423493329682,0.6024177588415738,0.4959956313354072
Deaths,China,Both,15-19 years,Meningitis,Rate,2002,0.42710338653753177,0.47283734404823313,0.3859292569611241
Deaths,China,Both,20-24 years,Meningitis,Rate,2002,0.35387730153409636,0.3927137554213975,0.31958727212030885
Deaths,China,Both,25-29 years,Meningitis,Rate,2002,0.3324017588277489,0.3705391583394341,0.298072074959214
Deaths,China,Both,30-34 years,Meningitis,Rate,2002,0.34870238930544945,0.3873580821138315,0.31394839881239905
Deaths,China,Both,35-39 years,Meningitis,Rate,2002,0.3625656829720451,0.405297172055621,0.32215724236663434
Deaths,China,Both,40-44 years,Meningitis,Rate,2002,0.37412961423717384,0.42184357117924753,0.3324920873965337
Deaths,China,Both,45-49 years,Meningitis,Rate,2002,0.4132469794625629,0.4662945515175207,0.3662664776801999
Deaths,China,Both,50-54 years,Meningitis,Rate,2002,0.5194494874406009,0.5932503058980573,0.46201988251075726
Deaths,China,Both,55-59 years,Meningitis,Rate,2002,0.5950339597057296,0.6804033974143885,0.5288984170622537
Deaths,China,Both,60-64 years,Meningitis,Rate,2002,0.7864870110428749,0.8922170322070301,0.7019113915236821
Deaths,China,Both,65-69 years,Meningitis,Rate,2002,1.108347751965986,1.2447238618235412,0.994636770169167
Deaths,China,Both,70-74 years,Meningitis,Rate,2002,1.639918927031399,1.8446490649755558,1.4731765478349603
Deaths,China,Both,75-79 years,Meningitis,Rate,2002,2.1905717877174666,2.429441232533647,1.9713565363061363
Deaths,China,Both,80-84 years,Meningitis,Rate,2002,3.7288083460103274,4.15662681599855,3.3352851995857167
Deaths,China,Both,85-89 years,Meningitis,Rate,2002,5.785199061642821,6.411372158396066,5.084165015190458
Deaths,China,Both,90-94 years,Meningitis,Rate,2002,9.16028662101564,10.354316693349663,7.886975359582856
Deaths,China,Both,95+ years,Meningitis,Rate,2002,15.19435865973773,17.303899159898716,12.536503874462708
Deaths,China,Both,<5 years,Encephalitis,Rate,2002,3.9234056651620657,4.621746469241042,2.5582898832982552
Deaths,China,Both,5-9 years,Encephalitis,Rate,2002,0.6440192806116916,0.7500115679244411,0.43911422915343773
Deaths,China,Both,10-14 years,Encephalitis,Rate,2002,0.23129334937912907,0.26591250111971537,0.1636573695719052
Deaths,China,Both,15-19 years,Encephalitis,Rate,2002,0.1935222705324915,0.22206149941079775,0.14319206052679506
Deaths,China,Both,20-24 years,Encephalitis,Rate,2002,0.15925128563339408,0.18303233910530983,0.12121732224599599
Deaths,China,Both,25-29 years,Encephalitis,Rate,2002,0.14936926142517554,0.17007591461155658,0.11263175851206247
Deaths,China,Both,30-34 years,Encephalitis,Rate,2002,0.13893763819483415,0.159837807824188,0.10543222012833427
Deaths,China,Both,35-39 years,Encephalitis,Rate,2002,0.14455327150784406,0.1650272229552079,0.11038970082450006
Deaths,China,Both,40-44 years,Encephalitis,Rate,2002,0.1861066979894282,0.2118963182984895,0.14307122317059365
Deaths,China,Both,45-49 years,Encephalitis,Rate,2002,0.17376853143536697,0.20087380828174892,0.1394165739448188
Deaths,China,Both,50-54 years,Encephalitis,Rate,2002,0.2136724361138477,0.24737302847048537,0.16985151250586705
Deaths,China,Both,55-59 years,Encephalitis,Rate,2002,0.28252621847128684,0.3309915476591834,0.23430104698661883
Deaths,China,Both,60-64 years,Encephalitis,Rate,2002,0.3341161185948077,0.3863074295213476,0.2756605871901844
Deaths,China,Both,65-69 years,Encephalitis,Rate,2002,0.4164595970016455,0.4714052375198806,0.34465331175668823
Deaths,China,Both,70-74 years,Encephalitis,Rate,2002,0.492606479770824,0.5676621008029593,0.39468300240463916
Deaths,China,Both,75-79 years,Encephalitis,Rate,2002,0.7048516380619281,0.810026072857793,0.5857709156983614
Deaths,China,Both,80-84 years,Encephalitis,Rate,2002,0.7168596465728436,0.8206364203201322,0.5815738248153857
Deaths,China,Both,85-89 years,Encephalitis,Rate,2002,1.0653556744645623,1.2046493914835772,0.8401435006927331
Deaths,China,Both,90-94 years,Encephalitis,Rate,2002,1.6157533227712768,1.8447393774358194,1.287833738689268
Deaths,China,Both,95+ years,Encephalitis,Rate,2002,1.802216044125382,2.0967500032337187,1.348187770901197
Deaths,China,Both,<5 years,Diarrheal diseases,Rate,2002,21.890313187073183,24.796109708016562,18.967262390697478
Deaths,China,Both,5-9 years,Diarrheal diseases,Rate,2002,0.5071584779756162,0.8008212742692505,0.25402854175248274
Deaths,China,Both,10-14 years,Diarrheal diseases,Rate,2002,0.21460843197644075,0.3492376807008676,0.11675207497545263
Deaths,China,Both,15-19 years,Diarrheal diseases,Rate,2002,0.15064543694930158,0.24320254378629177,0.08102967136734178
Deaths,China,Both,20-24 years,Diarrheal diseases,Rate,2002,0.15723800265179907,0.26344469607453413,0.08672090310345082
Deaths,China,Both,25-29 years,Diarrheal diseases,Rate,2002,0.16379050389212635,0.2710459291550291,0.09334878815636695
Deaths,China,Both,30-34 years,Diarrheal diseases,Rate,2002,0.20839195722795098,0.3470240420630748,0.11396747982465631
Deaths,China,Both,35-39 years,Diarrheal diseases,Rate,2002,0.222947230183407,0.37537652298857543,0.12519721085928023
Deaths,China,Both,40-44 years,Diarrheal diseases,Rate,2002,0.2922772788918314,0.498613382495784,0.17007280754630094
Deaths,China,Both,45-49 years,Diarrheal diseases,Rate,2002,0.36080353749970967,0.6022854396735965,0.21077740297905626
Deaths,China,Both,50-54 years,Diarrheal diseases,Rate,2002,0.5060242648091552,0.8662706198555964,0.28451363909378635
Deaths,China,Both,55-59 years,Diarrheal diseases,Rate,2002,0.7751019088739827,1.3370928911183362,0.4367963683779404
Deaths,China,Both,60-64 years,Diarrheal diseases,Rate,2002,1.104248237475285,1.833800335163074,0.6178423214981364
Deaths,China,Both,65-69 years,Diarrheal diseases,Rate,2002,1.68466564348258,2.8249532009701652,0.9372237923401017
Deaths,China,Both,70-74 years,Diarrheal diseases,Rate,2002,3.1300605805430317,5.177773047744653,1.7180018075865595
Deaths,China,Both,75-79 years,Diarrheal diseases,Rate,2002,5.528489416910726,9.438101108394376,3.013143164197888
Deaths,China,Both,80-84 years,Diarrheal diseases,Rate,2002,10.599104743482107,17.83270291754985,5.664579192572027
Deaths,China,Both,85-89 years,Diarrheal diseases,Rate,2002,20.564483203235334,36.43856082204835,11.095588392166766
Deaths,China,Both,90-94 years,Diarrheal diseases,Rate,2002,33.96723991718716,66.43602391866834,16.422278396849713
Deaths,China,Both,95+ years,Ischemic heart disease,Rate,2002,7884.946565900232,8678.918841784862,6524.3273710432495
Deaths,China,Both,<5 years,Stroke,Rate,2002,3.6014702492222677,4.188847898358346,3.038601374575964
Deaths,China,Both,5-9 years,Stroke,Rate,2002,0.9218649633140539,1.0323823201673128,0.8253658999217554
Deaths,China,Both,10-14 years,Stroke,Rate,2002,0.6732070495058724,0.7554483867615569,0.6031957765569668
Deaths,China,Both,15-19 years,Stroke,Rate,2002,1.9209649778340534,2.172677797552231,1.7236224486588516
Deaths,China,Both,20-24 years,Stroke,Rate,2002,2.9436229501220335,3.3197366463353406,2.6336282432837024
Deaths,China,Both,25-29 years,Stroke,Rate,2002,4.127145849875998,4.624370574024499,3.7529453157450474
Deaths,China,Both,30-34 years,Stroke,Rate,2002,7.842202926031361,8.777138443467676,7.043597885621356
Deaths,China,Both,35-39 years,Stroke,Rate,2002,15.720470013412248,17.752496555178357,14.251050503111113
Deaths,China,Both,40-44 years,Stroke,Rate,2002,34.311968564091984,38.02868789421386,31.09882600174948
Deaths,China,Both,45-49 years,Stroke,Rate,2002,58.7505410285062,65.27397794755673,53.07950849617593
Deaths,China,Both,50-54 years,Stroke,Rate,2002,115.1588084200272,128.11487173666697,104.51514402413783
Deaths,China,Both,55-59 years,Stroke,Rate,2002,188.07381893831138,209.34347669124622,168.89125214625454
Deaths,China,Both,60-64 years,Stroke,Rate,2002,321.5710168919342,357.99270954595255,292.3494657142367
Deaths,China,Both,65-69 years,Stroke,Rate,2002,585.5349933426966,647.0424678858851,535.6494496533343
Deaths,China,Both,70-74 years,Stroke,Rate,2002,1137.1145321720896,1248.4685909426228,1051.692866897438
Deaths,China,Both,75-79 years,Stroke,Rate,2002,1888.500341399722,2060.1302439297388,1743.271491855381
Deaths,China,Both,80-84 years,Stroke,Rate,2002,3214.2760770977197,3492.290208528517,2946.193549509881
Deaths,China,Both,85-89 years,Stroke,Rate,2002,5209.064252721079,5662.113959249665,4659.441828217833
Deaths,China,Both,90-94 years,Stroke,Rate,2002,6830.678980897914,7533.244689896057,5931.668054331855
Deaths,China,Both,95+ years,Stroke,Rate,2002,8163.757809461511,9001.201460328673,6804.20701713704
Deaths,China,Both,<5 years,Chronic obstructive pulmonary disease,Rate,2002,0.12175433069020236,0.14830529821036617,0.0987432728387176
Deaths,China,Both,5-9 years,Chronic obstructive pulmonary disease,Rate,2002,0.12427857692490636,0.1458748711317173,0.10146661824313137
Deaths,China,Both,10-14 years,Chronic obstructive pulmonary disease,Rate,2002,0.09668905093814222,0.11095993977357885,0.08087028805661604
Deaths,China,Both,15-19 years,Chronic obstructive pulmonary disease,Rate,2002,0.38638383016391414,0.4324844932758685,0.3314102772014928
Deaths,China,Both,20-24 years,Chronic obstructive pulmonary disease,Rate,2002,0.6483320584779355,0.7247021486392042,0.5360003056053305
Deaths,China,Both,25-29 years,Chronic obstructive pulmonary disease,Rate,2002,0.958185476387702,1.085404054954552,0.7570033857824007
Deaths,China,Both,30-34 years,Chronic obstructive pulmonary disease,Rate,2002,1.944347670468378,2.1925253299373835,1.5668301534690292
Deaths,China,Both,35-39 years,Chronic obstructive pulmonary disease,Rate,2002,3.3966582155759673,3.790159677994456,2.75033466320966
Deaths,China,Both,40-44 years,Chronic obstructive pulmonary disease,Rate,2002,6.720345074566699,7.479166167307338,5.650460892838332
Deaths,China,Both,45-49 years,Chronic obstructive pulmonary disease,Rate,2002,13.485299893423852,15.123058958865869,10.728061488158096
Deaths,China,Both,50-54 years,Chronic obstructive pulmonary disease,Rate,2002,32.929107086158545,36.92944345904849,26.29796336585898
Deaths,China,Both,55-59 years,Chronic obstructive pulmonary disease,Rate,2002,68.85266631359892,77.44993098941868,55.03886890633114
Deaths,China,Both,60-64 years,Chronic obstructive pulmonary disease,Rate,2002,159.4219548656792,177.63444255827935,124.45102504027497
Deaths,China,Both,65-69 years,Chronic obstructive pulmonary disease,Rate,2002,335.1201943567071,370.4106331689399,272.30477670633843
Deaths,China,Both,70-74 years,Chronic obstructive pulmonary disease,Rate,2002,813.5617405076277,890.8970532303622,672.5489577591061
Deaths,China,Both,75-79 years,Chronic obstructive pulmonary disease,Rate,2002,1491.6280092693257,1621.0426716914385,1249.3414394431636
Deaths,China,Both,80-84 years,Chronic obstructive pulmonary disease,Rate,2002,2860.670844134954,3104.3987290968103,2411.8253609518565
Deaths,China,Both,85-89 years,Chronic obstructive pulmonary disease,Rate,2002,5010.758375166585,5419.175522450523,4200.2923617738015
Deaths,China,Both,90-94 years,Chronic obstructive pulmonary disease,Rate,2002,7023.830007593361,7686.959497087667,5633.105567751532
Deaths,China,Both,95+ years,Diarrheal diseases,Rate,2001,51.672601594757545,108.67718873246847,24.157576224127176
Deaths,China,Both,<5 years,Lower respiratory infections,Rate,2001,144.86259900288954,160.19193283545633,130.6077951944028
Deaths,China,Both,5-9 years,Lower respiratory infections,Rate,2001,5.007103051029128,5.568995902934834,4.00062981321328
Deaths,China,Both,10-14 years,Lower respiratory infections,Rate,2001,1.7639843129859134,1.9713239165295433,1.4521734145844587
Deaths,China,Both,15-19 years,Lower respiratory infections,Rate,2001,1.3814748081492003,1.541910449177281,1.116878931065751
Deaths,China,Both,20-24 years,Lower respiratory infections,Rate,2001,1.313256070313104,1.473907774533972,1.0660954217948049
Deaths,China,Both,25-29 years,Lower respiratory infections,Rate,2001,1.4292897674997274,1.603533901997526,1.2034827893195545
Deaths,China,Both,30-34 years,Lower respiratory infections,Rate,2001,1.6203578229722138,1.8328007595286286,1.3910462378787276
Deaths,China,Both,35-39 years,Lower respiratory infections,Rate,2001,1.7903401850283247,1.976933437617146,1.5809578722054531
Deaths,China,Both,40-44 years,Lower respiratory infections,Rate,2001,2.295076739821431,2.571683222156901,2.0526669329317047
Deaths,China,Both,45-49 years,Lower respiratory infections,Rate,2001,3.3437072784326793,3.770137250610429,2.926998875658288
Deaths,China,Both,50-54 years,Lower respiratory infections,Rate,2001,5.336105785306765,6.003768238937184,4.736561137261873
Deaths,China,Both,55-59 years,Lower respiratory infections,Rate,2001,7.908245758959025,9.060636756380267,6.914047436996397
Deaths,China,Both,60-64 years,Lower respiratory infections,Rate,2001,15.30147027185005,17.099763429377465,13.658437146677667
Deaths,China,Both,65-69 years,Lower respiratory infections,Rate,2001,28.35083901215184,31.644554871208427,25.217979641290935
Deaths,China,Both,70-74 years,Lower respiratory infections,Rate,2001,70.7898351941135,78.71194812520257,63.343468326432976
Deaths,China,Both,75-79 years,Lower respiratory infections,Rate,2001,142.25302931099657,157.2650645070008,128.69997719130055
Deaths,China,Both,80-84 years,Lower respiratory infections,Rate,2001,371.62567339308765,407.52481937768323,319.6696196028525
Deaths,China,Both,85-89 years,Lower respiratory infections,Rate,2001,802.4603188078745,880.912601671611,695.9566799044632
Deaths,China,Both,90-94 years,Lower respiratory infections,Rate,2001,1501.2149085755518,1673.4822168373305,1268.1139561909506
