measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Belarus,Both,55-59 years,Chronic obstructive pulmonary disease,Rate,2017,14.804384032339566,20.448167221924212,10.853469539170442
Deaths,Belarus,Both,60-64 years,Chronic obstructive pulmonary disease,Rate,2017,30.517599392362296,41.080190521283804,22.944766104320635
Deaths,Belarus,Both,65-69 years,Chronic obstructive pulmonary disease,Rate,2017,50.29879977729928,70.23234865309294,38.68165128630811
Deaths,Belarus,Both,70-74 years,Chronic obstructive pulmonary disease,Rate,2017,87.97640930858968,122.3844759313863,68.26867759642111
Deaths,Belarus,Both,75-79 years,Chronic obstructive pulmonary disease,Rate,2017,130.0253978734437,200.2808254899688,101.85014983122107
Deaths,Belarus,Both,80-84,Chronic obstructive pulmonary disease,Rate,2017,189.2680255151867,326.9133527128596,145.42138916201938
Deaths,Belarus,Both,85-89,Chronic obstructive pulmonary disease,Rate,2017,297.4031694769189,513.290572199992,225.81110158179555
Deaths,Belarus,Both,90-94,Chronic obstructive pulmonary disease,Rate,2017,394.0079712901127,672.655640348804,285.2599632980116
Deaths,Belarus,Both,95+ years,Chronic obstructive pulmonary disease,Rate,2017,528.3765626842693,1004.3278623350893,367.8511402265959
Deaths,Trinidad and Tobago,Both,<5 years,Lower respiratory infections,Rate,2017,15.205065731388219,21.064301358983993,10.822502919368027
Deaths,Trinidad and Tobago,Both,5-9 years,Lower respiratory infections,Rate,2017,1.1145237604997413,1.558930429025222,0.7847481087885863
Deaths,Trinidad and Tobago,Both,10-14 years,Lower respiratory infections,Rate,2017,0.9813321218614636,1.434191444929173,0.6550315754741621
Deaths,Trinidad and Tobago,Both,15-19 years,Lower respiratory infections,Rate,2017,1.2944661838160023,1.895582263993035,0.8486421907830107
Deaths,Trinidad and Tobago,Both,20-24 years,Lower respiratory infections,Rate,2017,2.2215382684386,3.348031106570333,1.418353893667461
Deaths,Trinidad and Tobago,Both,25-29 years,Lower respiratory infections,Rate,2017,2.9389398959366533,4.330477003080262,1.8239521096434363
Deaths,Trinidad and Tobago,Both,30-34 years,Lower respiratory infections,Rate,2017,3.9886156602611296,5.936307009121428,2.5346679267443393
Deaths,Trinidad and Tobago,Both,35-39 years,Lower respiratory infections,Rate,2017,4.636648288018651,7.010195997279146,2.9190960788450577
Deaths,Trinidad and Tobago,Both,40-44 years,Lower respiratory infections,Rate,2017,6.776041762178124,10.48870919895992,4.115778828262918
Deaths,Trinidad and Tobago,Both,45-49 years,Lower respiratory infections,Rate,2017,8.056445409006038,12.52031614041062,4.83177388983432
Deaths,Trinidad and Tobago,Both,50-54 years,Lower respiratory infections,Rate,2017,9.766963235374307,14.527499710543958,6.363320978044895
Deaths,Trinidad and Tobago,Both,55-59 years,Lower respiratory infections,Rate,2017,12.439269409971255,18.587955110415276,7.79465510480381
Deaths,Trinidad and Tobago,Both,60-64 years,Lower respiratory infections,Rate,2017,17.80980119685999,26.12055950696347,11.037517175903062
Deaths,Trinidad and Tobago,Both,65-69 years,Lower respiratory infections,Rate,2017,29.54597758775772,43.18811206565351,18.862321871461965
Deaths,Trinidad and Tobago,Both,70-74 years,Lower respiratory infections,Rate,2017,54.0052083642593,77.48836811813148,34.73852388364701
Deaths,Trinidad and Tobago,Both,75-79 years,Lower respiratory infections,Rate,2017,97.40144408877255,131.78510022561758,70.6855613593741
Deaths,Brazil,Both,15-19 years,Ischemic heart disease,Rate,2017,0.9746415397864888,1.073655497836734,0.8822096776901239
Deaths,Brazil,Both,20-24 years,Ischemic heart disease,Rate,2017,1.753306890757139,1.8927769487451178,1.6251950278609346
Deaths,Brazil,Both,25-29 years,Ischemic heart disease,Rate,2017,2.674626343345126,2.8468237420839264,2.5026234961436784
Deaths,Brazil,Both,30-34 years,Ischemic heart disease,Rate,2017,5.460644574845635,5.772112910620927,5.151384120276537
Deaths,Brazil,Both,35-39 years,Ischemic heart disease,Rate,2017,10.727927004465148,11.291742765753803,10.186412364649275
Deaths,Brazil,Both,40-44 years,Ischemic heart disease,Rate,2017,21.64316199286157,22.51130001484238,20.739809875168817
Deaths,Brazil,Both,45-49 years,Ischemic heart disease,Rate,2017,43.562559861842466,45.28932538481311,41.903699881978355
Deaths,Brazil,Both,50-54 years,Ischemic heart disease,Rate,2017,75.59156343379505,78.22505036723095,72.90838932211602
Deaths,Brazil,Both,55-59 years,Ischemic heart disease,Rate,2017,124.32698668786747,129.86659164515353,118.825590395621
Deaths,Brazil,Both,60-64 years,Ischemic heart disease,Rate,2017,196.62116263175412,205.47978737056192,187.7718575910109
Deaths,Brazil,Both,65-69 years,Ischemic heart disease,Rate,2017,288.658477433862,302.1953390297943,275.0852735611413
Deaths,Brazil,Both,70-74 years,Ischemic heart disease,Rate,2017,424.9756143925452,445.39052054241466,399.44758637429624
Deaths,Brazil,Both,75-79 years,Ischemic heart disease,Rate,2017,619.007880106353,654.5087698796868,570.3274803014668
Deaths,Brazil,Both,80-84,Ischemic heart disease,Rate,2017,924.5479464701559,995.7641139089309,802.3823010461093
Deaths,Brazil,Both,85-89,Ischemic heart disease,Rate,2017,1406.432826633935,1536.3672246820279,1161.1795886460627
Deaths,Brazil,Both,90-94,Ischemic heart disease,Rate,2017,2130.9449253910802,2400.649778797426,1632.6373119382295
Deaths,Brazil,Both,95+ years,Ischemic heart disease,Rate,2017,3649.5809115505303,4202.341918103141,2675.132747234191
Deaths,Brazil,Both,<5 years,Stroke,Rate,2017,0.5080802379411397,0.6661262502066502,0.37936949415992455
Deaths,Brazil,Both,5-9 years,Stroke,Rate,2017,0.27511677063182416,0.3366360865740181,0.21557238284056385
Deaths,Brazil,Both,10-14 years,Stroke,Rate,2017,0.5174182041009396,0.5836702165568837,0.453419949359338
Deaths,Brazil,Both,15-19 years,Stroke,Rate,2017,1.2822927170514935,1.4263351788015461,1.1480316952658336
Deaths,Brazil,Both,20-24 years,Stroke,Rate,2017,1.7440714410253895,1.9347900052133107,1.575377924537309
Deaths,Brazil,Both,25-29 years,Stroke,Rate,2017,2.436192599811807,2.6489063615402038,2.2332718767593747
Deaths,Slovenia,Both,<5 years,Lower respiratory infections,Rate,2017,0.9832240074093379,1.291242144853776,0.6894515704657128
Deaths,Slovenia,Both,5-9 years,Lower respiratory infections,Rate,2017,0.09157306109885202,0.1256631908708487,0.06435672759892372
Deaths,Slovenia,Both,10-14 years,Lower respiratory infections,Rate,2017,0.14372558240912722,0.1971698689448851,0.10044035322266195
Deaths,Slovenia,Both,15-19 years,Lower respiratory infections,Rate,2017,0.252701887616971,0.34489581332496405,0.17844708837442905
Deaths,Slovenia,Both,20-24 years,Lower respiratory infections,Rate,2017,0.3198125898817936,0.45277701052670405,0.21219796251208697
Deaths,Slovenia,Both,25-29 years,Lower respiratory infections,Rate,2017,0.3837831237627747,0.5602737290051364,0.24909998295638927
Deaths,Slovenia,Both,30-34 years,Lower respiratory infections,Rate,2017,0.559297868436305,0.8016865656476223,0.37326556130537947
Deaths,Slovenia,Both,35-39 years,Lower respiratory infections,Rate,2017,0.7553603850632349,1.050638161207686,0.5273761407539398
Deaths,Slovenia,Both,40-44 years,Lower respiratory infections,Rate,2017,1.0301505143539464,1.3784375080348656,0.7465405298041768
Deaths,Slovenia,Both,45-49 years,Lower respiratory infections,Rate,2017,1.707496562109645,2.3169742991534625,1.243538135675528
Deaths,Slovenia,Both,50-54 years,Lower respiratory infections,Rate,2017,2.8197849986250816,3.800424471497187,2.093179972654357
Deaths,Slovenia,Both,55-59 years,Lower respiratory infections,Rate,2017,4.562379010523847,6.588134641520424,3.026787436944752
Deaths,Slovenia,Both,60-64 years,Lower respiratory infections,Rate,2017,7.4450109026944205,10.117967929879224,5.324383995471984
Deaths,Slovenia,Both,65-69 years,Lower respiratory infections,Rate,2017,15.630503459077925,21.263160029850397,10.91851354478
Deaths,Slovenia,Both,70-74 years,Lower respiratory infections,Rate,2017,36.162875384624385,46.3353725347291,27.993873640550387
Deaths,Slovenia,Both,75-79 years,Lower respiratory infections,Rate,2017,91.81821672039774,114.03414970290814,71.80728589472896
Deaths,Slovenia,Both,80-84,Lower respiratory infections,Rate,2017,239.5416790803019,307.55548492390966,181.11587305552055
Deaths,Slovenia,Both,85-89,Lower respiratory infections,Rate,2017,504.0673815477828,630.2063673274829,379.3297702323249
Deaths,Slovenia,Both,90-94,Lower respiratory infections,Rate,2017,858.2612091682198,1080.7566521444537,621.9821580138334
Deaths,Slovenia,Both,95+ years,Lower respiratory infections,Rate,2017,1592.4964601688396,2024.8531973640786,1134.9176304571033
Deaths,Qatar,Both,<5 years,Lower respiratory infections,Rate,2017,4.0788496931960445,5.752198146088318,2.8080802649547203
Deaths,Qatar,Both,5-9 years,Lower respiratory infections,Rate,2017,0.9424879151245086,1.3072988346054037,0.6652195066472738
Deaths,Qatar,Both,10-14 years,Lower respiratory infections,Rate,2017,0.7608985461761205,1.06951488716678,0.5453819037331946
Deaths,Qatar,Both,15-19 years,Lower respiratory infections,Rate,2017,0.9180840824362027,1.3697226931701227,0.6487599525712173
Deaths,Qatar,Both,20-24 years,Lower respiratory infections,Rate,2017,0.6725788593076398,1.0407201639936488,0.4330481901771501
Deaths,Qatar,Both,25-29 years,Lower respiratory infections,Rate,2017,0.8528198111151281,1.2195710914735007,0.5734440742878688
Deaths,Qatar,Both,30-34 years,Lower respiratory infections,Rate,2017,0.7640726726366824,1.1248689537890206,0.5026695885454245
Deaths,Qatar,Both,35-39 years,Lower respiratory infections,Rate,2017,1.3291176743062905,1.9473027962751857,0.8891239172995627
Deaths,Qatar,Both,40-44 years,Lower respiratory infections,Rate,2017,1.2097760711285421,1.8658427910879571,0.7834910117876379
Deaths,Qatar,Both,45-49 years,Lower respiratory infections,Rate,2017,2.123081675734302,3.1015839882681977,1.4111226499682987
Deaths,Qatar,Both,50-54 years,Lower respiratory infections,Rate,2017,1.9249830648273918,3.2414577872813104,1.2123114613741373
Deaths,Qatar,Both,55-59 years,Lower respiratory infections,Rate,2017,4.7752423286294565,7.3939507454969835,3.094549158779498
Deaths,Qatar,Both,60-64 years,Lower respiratory infections,Rate,2017,11.466914960750763,16.974006017376936,7.345733464874571
Deaths,Qatar,Both,65-69 years,Lower respiratory infections,Rate,2017,26.21729528999457,37.75677216901138,17.939382238302294
Deaths,Qatar,Both,70-74 years,Lower respiratory infections,Rate,2017,95.121625773686,131.7127060263883,67.12229942094969
Deaths,Qatar,Both,75-79 years,Lower respiratory infections,Rate,2017,197.02831034234723,268.605959608835,137.51882875022355
Deaths,Qatar,Both,80-84,Lower respiratory infections,Rate,2017,607.2558826786799,810.5827425887205,446.56782778759964
Deaths,Qatar,Both,85-89,Lower respiratory infections,Rate,2017,1237.181939816373,1668.5797448255441,890.21373773311
Deaths,Qatar,Both,90-94,Lower respiratory infections,Rate,2017,1663.6090987956525,2353.575248110218,1174.65749773096
Deaths,Qatar,Both,95+ years,Lower respiratory infections,Rate,2017,2070.2864751035518,3194.735700583591,1391.3621858374784
Deaths,Netherlands,Both,<5 years,Chronic obstructive pulmonary disease,Rate,2017,0.020470969580077665,0.03314740844604311,0.01254536093206343
Deaths,Netherlands,Both,5-9 years,Chronic obstructive pulmonary disease,Rate,2017,0.025640620805870755,0.0388459113767264,0.01693652937349373
Deaths,Netherlands,Both,10-14 years,Chronic obstructive pulmonary disease,Rate,2017,0.028237764741387988,0.043261476639494326,0.018489702334452872
Deaths,Netherlands,Both,15-19 years,Chronic obstructive pulmonary disease,Rate,2017,0.06452172528028802,0.09173676661728894,0.04528257206042167
Deaths,Netherlands,Both,20-24 years,Chronic obstructive pulmonary disease,Rate,2017,0.09670893914184651,0.13324325360033318,0.06870425564079254
Deaths,Netherlands,Both,25-29 years,Chronic obstructive pulmonary disease,Rate,2017,0.11992908177687482,0.16497109966185397,0.08287618400345305
Deaths,Netherlands,Both,30-34 years,Chronic obstructive pulmonary disease,Rate,2017,0.19587049299057518,0.2741328853414241,0.13452261583227756
Deaths,Netherlands,Both,35-39 years,Chronic obstructive pulmonary disease,Rate,2017,0.3551446378105013,0.4668195551465929,0.2571693992653246
Deaths,Netherlands,Both,40-44 years,Chronic obstructive pulmonary disease,Rate,2017,0.8880386144238013,1.0919362683300382,0.7059689929962556
Deaths,Netherlands,Both,45-49 years,Chronic obstructive pulmonary disease,Rate,2017,2.7404830913755407,3.26380058410606,2.2360932323604183
Deaths,Netherlands,Both,50-54 years,Chronic obstructive pulmonary disease,Rate,2017,7.220909143370716,8.423180617389315,5.513130062936957
Deaths,Netherlands,Both,55-59 years,Chronic obstructive pulmonary disease,Rate,2017,17.42571756064837,20.257694457358664,13.032658595464076
Deaths,Netherlands,Both,60-64 years,Chronic obstructive pulmonary disease,Rate,2017,36.941435312764156,42.79486428688761,28.88465266296903
Deaths,Netherlands,Both,65-69 years,Chronic obstructive pulmonary disease,Rate,2017,67.24038553757904,77.60597248323793,54.5922700381039
Deaths,Netherlands,Both,70-74 years,Chronic obstructive pulmonary disease,Rate,2017,138.85234442548708,160.14937513182693,112.50804411766887
Deaths,Netherlands,Both,75-79 years,Chronic obstructive pulmonary disease,Rate,2017,254.9563515498764,295.4177387995762,209.54789071827716
Deaths,Malawi,Both,<5 years,Chronic obstructive pulmonary disease,Rate,2017,0.40045764898435315,1.0681671737709422,0.14737863498499493
Deaths,Malawi,Both,5-9 years,Chronic obstructive pulmonary disease,Rate,2017,0.05619516214315245,0.11240305791855947,0.026266561561948204
Deaths,Malawi,Both,10-14 years,Chronic obstructive pulmonary disease,Rate,2017,0.034886547401133554,0.06863404895626968,0.016380994628713983
Deaths,Malawi,Both,15-19 years,Chronic obstructive pulmonary disease,Rate,2017,0.252712385614045,0.5034999017245091,0.11278222164651414
Deaths,Malawi,Both,20-24 years,Chronic obstructive pulmonary disease,Rate,2017,0.42613126100088305,0.8094635658333715,0.20302226452196148
Deaths,Malawi,Both,25-29 years,Chronic obstructive pulmonary disease,Rate,2017,0.4243194438109312,0.7863738210430917,0.21775012254496487
Deaths,Malawi,Both,30-34 years,Chronic obstructive pulmonary disease,Rate,2017,0.8091831443169787,1.4433371361991272,0.40588896260018564
Deaths,Malawi,Both,35-39 years,Chronic obstructive pulmonary disease,Rate,2017,1.2325331847316623,2.085891099569109,0.6909710301026941
Deaths,Malawi,Both,40-44 years,Chronic obstructive pulmonary disease,Rate,2017,2.5399650184110834,4.177356947388631,1.4088469329816806
Deaths,Malawi,Both,45-49 years,Chronic obstructive pulmonary disease,Rate,2017,5.556126796973823,8.587182659331512,3.4285853515227633
Deaths,Malawi,Both,50-54 years,Chronic obstructive pulmonary disease,Rate,2017,11.381708073012227,16.86518358250878,7.273735783209626
Deaths,Malawi,Both,55-59 years,Chronic obstructive pulmonary disease,Rate,2017,26.511638434898703,38.02406059575398,17.342697953044347
Deaths,Malawi,Both,60-64 years,Chronic obstructive pulmonary disease,Rate,2017,55.4746087757934,77.59794575148479,37.22521970002293
Deaths,Malawi,Both,65-69 years,Chronic obstructive pulmonary disease,Rate,2017,98.86829588992643,135.64369983196724,68.36635514367885
Deaths,Malawi,Both,70-74 years,Chronic obstructive pulmonary disease,Rate,2017,183.45237362356235,241.46739694262985,132.87924848937803
Deaths,Malawi,Both,75-79 years,Chronic obstructive pulmonary disease,Rate,2017,270.481916017069,353.3595224765166,191.0360386720311
Deaths,Malawi,Both,80-84,Chronic obstructive pulmonary disease,Rate,2017,406.61574081609893,545.2634356558485,283.22769291620415
Deaths,Malawi,Both,85-89,Chronic obstructive pulmonary disease,Rate,2017,423.30499399578633,555.7771941501802,302.6256637873649
Deaths,Malawi,Both,90-94,Chronic obstructive pulmonary disease,Rate,2017,570.0534550213176,752.7949218651648,391.83372336414135
Deaths,Malawi,Both,95+ years,Chronic obstructive pulmonary disease,Rate,2017,570.880801548854,835.568476789634,331.8749667449458
Deaths,Qatar,Both,80-84,Non-communicable diseases,Rate,2017,17541.478679067084,19916.667164306793,15302.940925441564
Deaths,Qatar,Both,85-89,Non-communicable diseases,Rate,2017,28917.781468263183,32532.341284503807,25525.48666301376
Deaths,Qatar,Both,90-94,Non-communicable diseases,Rate,2017,39848.42235830798,43835.305510413506,35855.28581503345
Deaths,Qatar,Both,95+ years,Non-communicable diseases,Rate,2017,52285.55384089655,59406.664641907744,46378.25500965711
Deaths,Antigua and Barbuda,Both,<5 years,Lower respiratory infections,Rate,2017,21.12446917205448,29.59268165169244,14.47025796776433
Deaths,Antigua and Barbuda,Both,5-9 years,Lower respiratory infections,Rate,2017,1.3024922037870017,1.6917540131872335,0.9460360460666416
Deaths,Antigua and Barbuda,Both,10-14 years,Lower respiratory infections,Rate,2017,0.8028459354409996,1.0293548613730807,0.6039817787991338
Deaths,Antigua and Barbuda,Both,15-19 years,Lower respiratory infections,Rate,2017,1.121458140816942,1.4391039960864445,0.8550464698341995
Deaths,Antigua and Barbuda,Both,20-24 years,Lower respiratory infections,Rate,2017,1.9403095735663947,2.5524809337690484,1.4814907515603746
Deaths,Antigua and Barbuda,Both,25-29 years,Lower respiratory infections,Rate,2017,2.4040569304809707,3.326799682313377,1.725280073966642
Deaths,Antigua and Barbuda,Both,30-34 years,Lower respiratory infections,Rate,2017,2.6049332115338997,3.5511671420405526,1.8646354450926126
Deaths,Antigua and Barbuda,Both,35-39 years,Lower respiratory infections,Rate,2017,3.6912787670445857,5.063434095741617,2.5987453801340172
Deaths,Antigua and Barbuda,Both,40-44 years,Lower respiratory infections,Rate,2017,4.3456088375531525,5.881016648864923,3.0309941689078963
Deaths,Antigua and Barbuda,Both,45-49 years,Lower respiratory infections,Rate,2017,6.778699794384465,9.26971561693577,4.743968226111148
Deaths,Antigua and Barbuda,Both,50-54 years,Lower respiratory infections,Rate,2017,11.31614294938827,15.751416848768113,7.581233629242473
Deaths,Antigua and Barbuda,Both,55-59 years,Lower respiratory infections,Rate,2017,20.999166965355563,26.953195625175095,16.044548995778392
Deaths,Antigua and Barbuda,Both,60-64 years,Lower respiratory infections,Rate,2017,40.27407626465944,56.16623366047636,28.21176813292599
Deaths,Antigua and Barbuda,Both,65-69 years,Lower respiratory infections,Rate,2017,61.49355082236597,82.85070068906589,45.02511577447367
Deaths,Antigua and Barbuda,Both,70-74 years,Lower respiratory infections,Rate,2017,125.96667509210849,159.71452165202183,99.00519077159446
Deaths,Antigua and Barbuda,Both,75-79 years,Lower respiratory infections,Rate,2017,261.7991825152194,347.1989304815996,191.15439864401606
Deaths,Antigua and Barbuda,Both,80-84,Lower respiratory infections,Rate,2017,602.0382239239118,751.3699175014831,469.6768827733359
Deaths,Antigua and Barbuda,Both,85-89,Lower respiratory infections,Rate,2017,1144.6499050179248,1469.9231462956536,827.0517381022139
Deaths,Antigua and Barbuda,Both,90-94,Lower respiratory infections,Rate,2017,1980.371042885157,2597.1637538026357,1437.2804845382257
Deaths,Antigua and Barbuda,Both,95+ years,Lower respiratory infections,Rate,2017,3538.6960628302127,4665.447753641092,2480.8411716437154
Deaths,Taiwan (Province of China),Both,10-14 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.023410316560813587,0.037012652631607704,0.014044452315277307
Deaths,Taiwan (Province of China),Both,15-19 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.09172652673150915,0.12790277646792161,0.06806152769770564
Deaths,Taiwan (Province of China),Both,20-24 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.20701939570796196,0.283463994973702,0.14120558094683017
Deaths,Taiwan (Province of China),Both,25-29 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.41084650065875494,0.5452804010953314,0.30226365265477323
Deaths,Taiwan (Province of China),Both,30-34 years,"Tracheal, bronchus, and lung cancer",Rate,2017,1.505574739695988,1.879277037295072,1.162056455693263
Deaths,Taiwan (Province of China),Both,35-39 years,"Tracheal, bronchus, and lung cancer",Rate,2017,3.566220254204788,4.542246025144029,2.842242919273377
Deaths,Taiwan (Province of China),Both,40-44 years,"Tracheal, bronchus, and lung cancer",Rate,2017,8.248233579439226,10.120254150853427,6.666296544780023
Deaths,Taiwan (Province of China),Both,45-49 years,"Tracheal, bronchus, and lung cancer",Rate,2017,18.13311966091699,21.928766189647686,14.929109851241902
Deaths,Taiwan (Province of China),Both,50-54 years,"Tracheal, bronchus, and lung cancer",Rate,2017,32.034253204672076,38.15453318831678,26.824841463304487
Deaths,Taiwan (Province of China),Both,55-59 years,"Tracheal, bronchus, and lung cancer",Rate,2017,53.11859936607037,63.45428009185048,43.916285667198565
Deaths,Taiwan (Province of China),Both,60-64 years,"Tracheal, bronchus, and lung cancer",Rate,2017,81.36887105932034,95.80134654318367,68.79438597248998
Deaths,Taiwan (Province of China),Both,65-69 years,"Tracheal, bronchus, and lung cancer",Rate,2017,118.22891628332025,136.534471040291,101.18484364683314
Deaths,Taiwan (Province of China),Both,70-74 years,"Tracheal, bronchus, and lung cancer",Rate,2017,204.29572455939953,236.3276347679031,176.02446181422647
Deaths,Taiwan (Province of China),Both,75-79 years,"Tracheal, bronchus, and lung cancer",Rate,2017,278.70097024517946,323.99067466004686,235.40936977013527
Deaths,Taiwan (Province of China),Both,80-84,"Tracheal, bronchus, and lung cancer",Rate,2017,393.89872219216807,463.1927565092312,324.567114173114
Deaths,Taiwan (Province of China),Both,85-89,"Tracheal, bronchus, and lung cancer",Rate,2017,482.05006477173487,576.8053097879163,389.05309556993103
Deaths,Taiwan (Province of China),Both,90-94,"Tracheal, bronchus, and lung cancer",Rate,2017,477.044111181992,574.8945789629495,371.2001735071972
Deaths,Taiwan (Province of China),Both,95+ years,"Tracheal, bronchus, and lung cancer",Rate,2017,546.3183057895053,678.2182415609988,407.439761870353
Deaths,Trinidad and Tobago,Both,10-14 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.031028555096021322,0.04964211221140323,0.018002562967714342
Deaths,Trinidad and Tobago,Both,15-19 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.2008865555804506,0.2683047977742578,0.14379970328875633
Deaths,Trinidad and Tobago,Both,20-24 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.3295930181343787,0.460728814253212,0.2247041360444766
Deaths,Trinidad and Tobago,Both,25-29 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.4728960634205931,0.6994344431628529,0.31146960801865237
Deaths,Trinidad and Tobago,Both,30-34 years,"Tracheal, bronchus, and lung cancer",Rate,2017,1.0695142543681613,1.5071133158531727,0.723967105861772
Deaths,Trinidad and Tobago,Both,35-39 years,"Tracheal, bronchus, and lung cancer",Rate,2017,1.8741357047777383,2.6882031305466985,1.2392438990781096
Deaths,Trinidad and Tobago,Both,40-44 years,"Tracheal, bronchus, and lung cancer",Rate,2017,4.0094398494471335,5.618182986584168,2.689432701764812
Deaths,Trinidad and Tobago,Both,45-49 years,"Tracheal, bronchus, and lung cancer",Rate,2017,8.236740222702398,11.682569225646434,5.513657303953821
Deaths,Trinidad and Tobago,Both,50-54 years,"Tracheal, bronchus, and lung cancer",Rate,2017,16.43273052690143,23.87379606533125,10.861638805390164
Deaths,Trinidad and Tobago,Both,55-59 years,"Tracheal, bronchus, and lung cancer",Rate,2017,26.920227048991467,38.75200427722777,17.507913283218162
Deaths,Trinidad and Tobago,Both,60-64 years,"Tracheal, bronchus, and lung cancer",Rate,2017,37.542190701851574,52.123435995141705,25.77961250076959
Deaths,Trinidad and Tobago,Both,65-69 years,"Tracheal, bronchus, and lung cancer",Rate,2017,49.4188890505854,66.52644941029412,34.35739590155223
Deaths,Trinidad and Tobago,Both,70-74 years,"Tracheal, bronchus, and lung cancer",Rate,2017,64.80512541947947,87.86467109394165,46.083915259264934
Deaths,Trinidad and Tobago,Both,75-79 years,"Tracheal, bronchus, and lung cancer",Rate,2017,78.95712315843731,102.65620858444133,58.99547699048824
Deaths,Trinidad and Tobago,Both,80-84,"Tracheal, bronchus, and lung cancer",Rate,2017,81.52252052227415,106.81531327078272,58.5311059681882
Deaths,Trinidad and Tobago,Both,85-89,"Tracheal, bronchus, and lung cancer",Rate,2017,97.79550860798216,124.7601562844749,72.51484321055976
Deaths,Trinidad and Tobago,Both,90-94,"Tracheal, bronchus, and lung cancer",Rate,2017,87.96089708242768,109.76483245828524,65.65014182160203
Deaths,Trinidad and Tobago,Both,95+ years,"Tracheal, bronchus, and lung cancer",Rate,2017,84.39015526044697,106.36141586860015,60.90241558644623
Deaths,Nigeria,Both,<5 years,Non-communicable diseases,Rate,2017,243.74838622179357,381.33493366393014,126.6633835484057
Deaths,Nigeria,Both,5-9 years,Non-communicable diseases,Rate,2017,18.332413059814698,25.0329606699481,13.725223381478784
Deaths,Nigeria,Both,10-14 years,Non-communicable diseases,Rate,2017,16.834044172127356,22.766825121764494,12.967229667215657
Deaths,Nigeria,Both,15-19 years,Non-communicable diseases,Rate,2017,23.72560875478577,33.193983657458624,16.416707773556123
Deaths,Nigeria,Both,20-24 years,Non-communicable diseases,Rate,2017,29.192663150799376,41.23577491142163,19.752178105109092
Deaths,Nigeria,Both,25-29 years,Non-communicable diseases,Rate,2017,41.79977129016253,59.708881439660544,29.316782528015704
Deaths,Nigeria,Both,30-34 years,Non-communicable diseases,Rate,2017,60.65010740282299,84.35457293997322,43.078508446675194
Deaths,Nigeria,Both,35-39 years,Non-communicable diseases,Rate,2017,93.2169806469811,124.42770418552409,67.0042292363071
Deaths,Nigeria,Both,40-44 years,Non-communicable diseases,Rate,2017,157.62537866149236,211.60063278825135,115.43608341578157
Deaths,Nigeria,Both,45-49 years,Non-communicable diseases,Rate,2017,254.07661887246925,334.4152464829108,187.40856711124226
Deaths,Nigeria,Both,50-54 years,Non-communicable diseases,Rate,2017,430.50988915304225,566.9494326730997,319.1761987270996
Deaths,Nigeria,Both,55-59 years,Non-communicable diseases,Rate,2017,682.1644631915296,889.1012601491733,504.7298218477545
Deaths,Nigeria,Both,60-64 years,Non-communicable diseases,Rate,2017,1159.1595625599214,1471.204125189636,874.8882867498997
Deaths,Nigeria,Both,65-69 years,Non-communicable diseases,Rate,2017,1853.1021823450476,2301.609742969897,1454.852625293903
Deaths,Nigeria,Both,70-74 years,Non-communicable diseases,Rate,2017,2988.306201007946,3601.6573088433515,2389.812544198413
Deaths,Nigeria,Both,75-79 years,Non-communicable diseases,Rate,2017,5083.163977257491,5877.804066938844,4301.432399685486
Deaths,Nigeria,Both,80-84,Non-communicable diseases,Rate,2017,7888.618942575128,8876.908639295316,6859.722257064199
Deaths,Nigeria,Both,85-89,Non-communicable diseases,Rate,2017,11057.176968430394,12177.289936560914,9859.850422577641
Deaths,Nigeria,Both,90-94,Non-communicable diseases,Rate,2017,15605.685065593205,17455.26237919838,13803.200424449751
Deaths,Nigeria,Both,95+ years,Non-communicable diseases,Rate,2017,21811.11068544062,24914.117628879194,19014.300437721093
Deaths,Mauritius,Both,<5 years,Lower respiratory infections,Rate,2017,13.764065946064553,17.04339276465363,10.910815399865069
Deaths,Mauritius,Both,5-9 years,Lower respiratory infections,Rate,2017,0.7268422666353375,0.9589684461391754,0.5256932433331282
Deaths,Mauritius,Both,10-14 years,Lower respiratory infections,Rate,2017,0.8369367374219054,1.156849511490503,0.5951743152467945
Deaths,Mauritius,Both,15-19 years,Lower respiratory infections,Rate,2017,1.5006556531110329,2.0473820821053734,1.0690750610738817
Deaths,Mauritius,Both,20-24 years,Lower respiratory infections,Rate,2017,1.854813330599307,2.639578671986573,1.2922372715470527
Deaths,Mauritius,Both,25-29 years,Lower respiratory infections,Rate,2017,2.3176521611515972,3.1434026134195894,1.6697996652941338
Deaths,Mauritius,Both,30-34 years,Lower respiratory infections,Rate,2017,2.943053236618919,4.076414046955016,2.068906902644972
Deaths,Mauritius,Both,35-39 years,Lower respiratory infections,Rate,2017,4.832892315783708,6.377386044254077,3.5782764668359004
Deaths,Mauritius,Both,40-44 years,Lower respiratory infections,Rate,2017,6.256631182990361,8.26228415177289,4.553559241351865
